Continent,Region/Country,Variable,Year,Quantity (per 1000 hl)
Africa,Cameroon,Consumption,2020,  136
Africa,Cameroon,Consumption,2021,  136
Africa,Cameroon,Consumption,2022,  136
Europe,Luxemburg,Production,2018,  136
Asia,Singapore,Consumption,2014,  136
Asia,Singapore,Consumption,2017,  136
Asia,"China, Taiwan Province of",Consumption,2009,  135
Asia,Lebanon,Consumption,2003,  135
Asia,Lebanon,Consumption,2004,  135
Europe,Luxemburg,Production,2001,  135
Europe,Luxemburg,Production,2005,  135
Europe,Luxemburg,Production,2009,  135
America,Venezuela,Consumption,1999,  135
Asia,Korea (the Republic of),Consumption,2003,  134
Europe,Montenegro,Consumption,2009,  134
Europe,Montenegro,Consumption,2010,  134
Asia,Kazakhstan,Production,2008,  133
Asia,"China, Taiwan Province of",Consumption,2010,  132
America,Dominican Republic,Consumption,2016,  132
Asia,Lebanon,Consumption,2005,  132
Europe,Luxemburg,Production,2000,  132
Europe,Luxemburg,Production,2011,  132
Europe,Albania,Consumption,1999,  131
America,Cuba,Consumption,2006,  131
America,Cuba,Production,2021,  131
America,Cuba,Production,2022,  131
Europe,Cyprus,Consumption,2021,  131
Asia,India,Consumption,2008,  131
Asia,Tajikistan,Production,1996,  131
Europe,Bosnia and Herzegovina,Consumption,2007,  130
America,Colombia,Consumption,2007,  130
America,Colombia,Consumption,2012,  130
Asia,Lebanon,Production,2006,  130
Europe,Luxemburg,Production,2008,  130
Europe,Montenegro,Production,2007,  130
Africa,Nigeria,Consumption,2009,  130
Asia,Singapore,Consumption,2011,  130
Asia,Uzbekistan,Consumption,2010,  130
Asia,Uzbekistan,Consumption,2017,  130
America,Colombia,Consumption,2011,  129
Asia,Kazakhstan,Production,2001,  129
Europe,Republic of North Macedonia,Consumption,1995,  129
Europe,Luxemburg,Production,1996,  128
Asia,Singapore,Consumption,2012,  128
Europe,Albania,Production,1999,  127
Asia,Armenia,Production,2019,  127
America,Paraguay,Consumption,2002,  127
America,Peru,Production,1999,  127
Asia,Singapore,Consumption,2016,  127
America,Venezuela,Consumption,2004,  127
Africa,Algeria,Production,2014,  126
Africa,Cameroon,Consumption,2014,  126
Europe,Cyprus,Consumption,2002,  126
Europe,Lithuania,Consumption,1995,  126
Africa,Tunisia,Consumption,2007,  126
Asia,"China, Hong Kong SAR",Consumption,2005,  125
America,Cuba,Production,2014,  125
Europe,Luxemburg,Production,2014,  125
Asia,Singapore,Consumption,2013,  125
America,Venezuela,Consumption,1998,  125
Europe,Belarus,Production,2006,  124
America,Cuba,Production,2012,  124
Africa,Gabon,Consumption,1997,  124
Europe,Luxemburg,Production,2006,  124
Europe,Luxemburg,Production,2003,  123
Europe,Montenegro,Consumption,2013,  123
America,Paraguay,Consumption,1998,  123
Asia,Armenia,Production,2022,  122
Europe,Bosnia and Herzegovina,Consumption,2008,  122
Asia,"China, Taiwan Province of",Consumption,2004,  122
America,Colombia,Consumption,2006,  122
Asia,Israel,Production,1995,  122
Asia,Kazakhstan,Production,1995,  122
Europe,Montenegro,Consumption,2008,  122
Africa,Cameroon,Consumption,2015,  121
America,Colombia,Consumption,2008,  121
Asia,Uzbekistan,Consumption,2009,  121
America,Cuba,Production,2017,  120
Asia,Lebanon,Consumption,2006,  120
Africa,Mozambique,Consumption,2016,  120
Africa,Namibia,Consumption,2006,  120
Africa,Namibia,Consumption,2007,  120
America,Peru,Production,1997,  120
America,Peru,Production,1998,  120
Europe,Republic of North Macedonia,Consumption,2006,  120
Europe,Republic of North Macedonia,Consumption,2007,  120
Europe,Bosnia and Herzegovina,Consumption,2014,  119
Europe,Bosnia and Herzegovina,Consumption,2017,  119
Europe,Bosnia and Herzegovina,Consumption,2018,  119
Europe,Bosnia and Herzegovina,Consumption,2021,  119
Europe,Bosnia and Herzegovina,Consumption,2022,  119
Europe,Latvia,Consumption,2001,  119
Asia,Singapore,Consumption,2007,  119
Asia,Uzbekistan,Consumption,2019,  119
Asia,Vietnam,Consumption,2012,  119
Europe,Bosnia and Herzegovina,Consumption,2009,  118
America,Dominican Republic,Consumption,2018,  118
Africa,Egypt,Consumption,2009,  118
Africa,Egypt,Production,2009,  118
Africa,Ghana,Consumption,2007,  118
Europe,Malta,Consumption,2006,  118
Europe,Montenegro,Production,2011,  118
Europe,Republic of North Macedonia,Consumption,2001,  118
Asia,Azerbaijan,Production,2010,  117
Asia,Azerbaijan,Production,2022,  117
Europe,Belarus,Production,2003,  117
Europe,Bosnia and Herzegovina,Consumption,2013,  117
America,Cuba,Production,2016,  117
Asia,India,Production,2008,  117
Europe,Montenegro,Consumption,2006,  117
Asia,Singapore,Consumption,2010,  117
Europe,Bosnia and Herzegovina,Consumption,2010,  116
Europe,Bosnia and Herzegovina,Consumption,2015,  116
America,Cuba,Production,2013,  116
Europe,Estonia,Consumption,2007,  116
Asia,Philippines,Consumption,2010,  116
Africa,Cameroon,Consumption,2011,  115
Africa,Cameroon,Consumption,2012,  115
America,Cuba,Production,2015,  115
Europe,Cyprus,Consumption,2001,  115
Europe,Estonia,Production,2015,  115
Africa,Gabon,Consumption,1998,  115
Asia,Philippines,Consumption,2011,  115
Europe,Bosnia and Herzegovina,Consumption,2016,  114
Africa,Burkina Faso,Consumption,2020,  114
Africa,Burkina Faso,Consumption,2021,  114
Africa,Burkina Faso,Consumption,2022,  114
America,Cuba,Production,2011,  114
America,Cuba,Production,2018,  114
Europe,Cyprus,Production,2010,  114
Africa,Gabon,Consumption,1999,  114
Asia,Kazakhstan,Production,1996,  114
Asia,Azerbaijan,Production,2017,  113
Europe,Bosnia and Herzegovina,Consumption,2020,  113
America,Costa Rica,Consumption,2016,  113
Europe,Montenegro,Production,2015,  113
Asia,Vietnam,Consumption,2011,  113
Asia,Armenia,Production,2021,  112
Asia,"China, Hong Kong SAR",Consumption,2004,  112
Europe,Cyprus,Production,2012,  112
Asia,India,Consumption,2007,  112
Asia,India,Production,2007,  112
Asia,Kazakhstan,Production,2007,  112
Europe,Bosnia and Herzegovina,Consumption,2019,  111
America,Colombia,Consumption,2005,  111
Europe,Estonia,Production,2014,  111
Asia,Kazakhstan,Production,1997,  111
Europe,Luxemburg,Production,2015,  111
America,Peru,Production,1996,  111
Asia,Singapore,Consumption,2008,  111
Asia,Armenia,Production,2020,  110
America,Cuba,Production,2003,  110
Europe,Estonia,Consumption,2005,  110
Europe,Estonia,Production,2016,  110
Europe,Estonia,Production,2017,  110
Europe,Estonia,Production,2018,  110
Europe,Estonia,Production,2019,  110
Europe,Estonia,Production,2020,  110
Europe,Estonia,Production,2021,  110
Europe,Estonia,Production,2022,  110
Asia,Korea (the Republic of),Consumption,2002,  110
Asia,Lebanon,Production,2007,  110
Europe,Luxemburg,Production,2010,  110
Europe,Montenegro,Production,2017,  110
America,Venezuela,Consumption,2002,  110
Europe,Cyprus,Production,2018,  109
Africa,Gabon,Consumption,2001,  109
Asia,Lebanon,Production,2015,  109
Europe,Bosnia and Herzegovina,Consumption,2011,  108
Europe,Bosnia and Herzegovina,Consumption,2012,  108
Africa,Botswana,Consumption,2008,  108
America,Costa Rica,Consumption,2017,  108
America,Cuba,Production,2002,  108
America,Cuba,Production,2010,  108
Europe,Cyprus,Production,2022,  108
Asia,Philippines,Consumption,2012,  108
Asia,Singapore,Consumption,2006,  108
Asia,Uzbekistan,Consumption,2018,  108
Europe,Albania,Consumption,1998,  107
Europe,Albania,Consumption,2003,  107
America,Costa Rica,Consumption,2015,  107
America,Costa Rica,Consumption,2020,  107
America,Costa Rica,Consumption,2021,  107
America,Costa Rica,Consumption,2022,  107
Europe,Estonia,Production,2013,  107
Asia,Azerbaijan,Production,2012,  106
Asia,Azerbaijan,Consumption,2016,  106
Africa,Cameroon,Consumption,2017,  106
America,Cuba,Production,2008,  106
America,Cuba,Production,2019,  106
Europe,Estonia,Consumption,2006,  106
America,Peru,Production,1995,  106
Asia,Tajikistan,Consumption,1996,  106
Europe,Albania,Production,1998,  105
Asia,Azerbaijan,Production,2016,  105
America,Costa Rica,Consumption,2019,  105
Africa,Egypt,Consumption,2007,  105
Africa,Egypt,Production,2007,  105
Africa,Gabon,Consumption,1995,  105
Africa,Ghana,Consumption,2012,  105
Asia,Philippines,Consumption,2013,  105
America,Venezuela,Consumption,1997,  105
Asia,Armenia,Consumption,1995,  104
Asia,Armenia,Production,1995,  104
Asia,Azerbaijan,Production,2015,  104
America,Cuba,Production,2009,  104
Europe,Estonia,Consumption,1998,  104
Europe,Estonia,Consumption,2000,  104
Africa,Gabon,Consumption,1996,  104
Europe,Latvia,Consumption,2007,  104
Africa,Namibia,Consumption,1998,  104
Europe,Montenegro,Consumption,2011,  103
Europe,Republic of North Macedonia,Consumption,2017,  103
Europe,Belarus,Production,1995,  102
Europe,Bosnia and Herzegovina,Consumption,2001,  102
America,Cuba,Production,2007,  102
Europe,Estonia,Consumption,2004,  102
Asia,Israel,Consumption,1995,  102
Europe,Montenegro,Consumption,2012,  102
Europe,Montenegro,Production,2019,  102
Asia,Azerbaijan,Production,2021,  101
Africa,Guinea-Bissau,Consumption,2017,  101
Europe,Latvia,Consumption,1996,  101
Europe,Luxemburg,Production,2013,  101
Europe,Montenegro,Production,2016,  101
Asia,Azerbaijan,Production,2014,  100
Europe,Bosnia and Herzegovina,Consumption,2006,  100
America,Costa Rica,Consumption,2018,  100
Europe,Cyprus,Production,2019,  100
America,Ecuador,Consumption,2020,  100
America,Ecuador,Consumption,2021,  100
America,Ecuador,Consumption,2022,  100
Africa,Guinea-Bissau,Consumption,2018,  100
Africa,Guinea-Bissau,Consumption,2020,  100
Africa,Guinea-Bissau,Consumption,2021,  100
Africa,Guinea-Bissau,Consumption,2022,  100
Asia,Lebanon,Production,2016,  100
Asia,Lebanon,Production,2017,  100
Asia,Lebanon,Production,2018,  100
Asia,Lebanon,Production,2019,  100
Asia,Lebanon,Production,2020,  100
Asia,Lebanon,Production,2021,  100
Asia,Lebanon,Production,2022,  100
Europe,Luxemburg,Production,2021,  100
Europe,Malta,Production,2003,  100
Europe,Moldova,Consumption,2005,  100
Europe,Republic of North Macedonia,Consumption,2000,  100
America,Venezuela,Consumption,2014,  100
Europe,Belarus,Production,2001,  99
Africa,Cameroon,Consumption,2013,  99
America,Costa Rica,Consumption,2014,  99
America,Cuba,Production,2004,  99
Europe,Cyprus,Production,2017,  99
Africa,Gabon,Consumption,2010,  99
Africa,Gabon,Consumption,2011,  99
Africa,Ghana,Consumption,2013,  99
Asia,Lebanon,Consumption,2007,  99
Asia,Philippines,Consumption,2008,  99
Europe,Republic of North Macedonia,Consumption,2018,  99
Asia,Singapore,Consumption,2009,  99
Asia,Armenia,Consumption,2020,  98
Asia,Armenia,Consumption,2021,  98
Asia,Armenia,Consumption,2022,  98
Europe,United Kingdom,Production,2018,  98
Europe,Belarus,Production,2000,  97
Asia,"China, Hong Kong SAR",Consumption,2003,  97
Europe,Cyprus,Production,2023,  97
America,Dominican Republic,Consumption,2000,  97
America,Dominican Republic,Consumption,2001,  97
Europe,Estonia,Consumption,2001,  97
Africa,Guinea-Bissau,Consumption,2019,  97
Asia,Lebanon,Consumption,2016,  97
Europe,Luxemburg,Production,2020,  97
Africa,Madagascar,Consumption,2012,  97
Europe,Montenegro,Production,2014,  97
Asia,Philippines,Consumption,2009,  97
Africa,Senegal,Consumption,2002,  97
Africa,Togo,Consumption,2007,  97
Africa,Algeria,Production,2015,  96
Africa,Burkina Faso,Consumption,2019,  96
America,Dominican Republic,Consumption,2011,  96
America,Dominican Republic,Consumption,2012,  96
Europe,Estonia,Production,2012,  96
Europe,Latvia,Consumption,1995,  96
Asia,Azerbaijan,Consumption,2017,  95
America,Bolivia,Consumption,2017,  95
Africa,Cameroon,Consumption,2016,  95
Asia,"China, Hong Kong SAR",Consumption,2002,  95
America,Cuba,Production,2005,  95
America,Ecuador,Consumption,2019,  95
Europe,Latvia,Consumption,2017,  95
Asia,Lebanon,Production,2013,  95
Asia,Tajikistan,Production,1995,  95
Asia,Vietnam,Consumption,2010,  95
Asia,"China, Hong Kong SAR",Consumption,2001,  94
America,Colombia,Consumption,2002,  94
America,Costa Rica,Consumption,2010,  94
America,Cuba,Production,2006,  94
Europe,Cyprus,Production,2013,  94
Africa,Madagascar,Consumption,2004,  94
Asia,Singapore,Consumption,2004,  94
Africa,Togo,Consumption,2008,  94
Asia,Vietnam,Consumption,2019,  94
America,Bolivia,Consumption,2016,  93
Europe,Bosnia and Herzegovina,Consumption,2005,  93
Europe,Latvia,Consumption,2008,  93
Europe,Latvia,Consumption,2016,  93
Africa,Madagascar,Consumption,1998,  93
Africa,Madagascar,Consumption,1999,  93
Africa,Madagascar,Consumption,2001,  93
Africa,Madagascar,Consumption,2003,  93
Africa,Madagascar,Consumption,2011,  93
Africa,Madagascar,Consumption,2013,  93
Asia,Malaysia,Consumption,2004,  93
Europe,Albania,Production,2003,  92
America,Bolivia,Consumption,2013,  92
America,Colombia,Consumption,2004,  92
Europe,Estonia,Consumption,1997,  92
Africa,Madagascar,Consumption,2000,  92
Africa,Madagascar,Consumption,2002,  92
Asia,Malaysia,Consumption,2018,  92
America,Bolivia,Consumption,2020,  91
Europe,Bosnia and Herzegovina,Production,2003,  91
Africa,Cameroon,Consumption,2010,  91
Europe,Cyprus,Production,2015,  91
Europe,Estonia,Consumption,1999,  91
Africa,Gabon,Consumption,2000,  91
Africa,Ghana,Consumption,2011,  91
Europe,Latvia,Consumption,2020,  91
Asia,Lebanon,Production,2014,  91
Asia,Lebanon,Consumption,2015,  91
Asia,Lebanon,Consumption,2017,  91
Africa,Madagascar,Consumption,1997,  91
Africa,Madagascar,Production,1999,  91
Europe,United Kingdom,Production,2022,  91
Asia,Azerbaijan,Production,2020,  90
Asia,Azerbaijan,Consumption,2021,  90
America,Bolivia,Consumption,2021,  90
America,Bolivia,Consumption,2022,  90
Africa,Botswana,Consumption,2005,  90
Asia,"China, Taiwan Province of",Consumption,2003,  90
Europe,Cyprus,Consumption,2000,  90
Asia,Israel,Production,1996,  90
Asia,Israel,Production,1997,  90
Asia,Israel,Production,1998,  90
Asia,Israel,Consumption,2000,  90
Asia,Korea (the Republic of),Consumption,1997,  90
Europe,Latvia,Consumption,2013,  90
Europe,Latvia,Consumption,2021,  90
Europe,Latvia,Consumption,2022,  90
Asia,Lebanon,Production,2008,  90
Asia,Lebanon,Production,2012,  90
Africa,Madagascar,Consumption,1996,  90
Africa,Madagascar,Production,1998,  90
Africa,Madagascar,Consumption,2010,  90
Africa,Madagascar,Consumption,2014,  90
Africa,Madagascar,Consumption,2018,  90
Africa,Senegal,Consumption,2003,  90
Asia,Armenia,Production,2018,  89
Asia,Azerbaijan,Consumption,2018,  89
Asia,"China, Taiwan Province of",Consumption,1999,  89
America,Costa Rica,Consumption,2013,  89
Europe,Cyprus,Production,2020,  89
America,Dominican Republic,Consumption,2007,  89
Africa,Ghana,Consumption,2009,  89
Asia,Lebanon,Consumption,2018,  89
Europe,Lithuania,Production,2007,  89
Africa,Madagascar,Consumption,1995,  89
Africa,Madagascar,Production,1997,  89
Africa,Madagascar,Production,2000,  89
Africa,Madagascar,Production,2001,  89
Africa,Madagascar,Production,2002,  89
Africa,Madagascar,Consumption,2009,  89
Africa,Madagascar,Consumption,2019,  89
Asia,Vietnam,Consumption,2018,  89
Asia,Armenia,Production,2017,  88
Asia,Azerbaijan,Production,2019,  88
Asia,"China, Hong Kong SAR",Consumption,2000,  88
Africa,Gabon,Consumption,2007,  88
Asia,Lebanon,Consumption,2019,  88
Africa,Madagascar,Production,1995,  88
Africa,Madagascar,Production,1996,  88
Asia,Malaysia,Consumption,2017,  88
Europe,Montenegro,Production,2018,  88
Africa,Mozambique,Consumption,2002,  88
Africa,Senegal,Consumption,2004,  88
America,Bolivia,Consumption,2018,  87
Europe,Bosnia and Herzegovina,Consumption,2004,  87
Europe,Latvia,Consumption,2018,  87
Asia,Singapore,Consumption,2005,  87
Asia,Armenia,Consumption,2019,  86
America,Bolivia,Consumption,2008,  86
Europe,Bosnia and Herzegovina,Consumption,2003,  86
Europe,Cyprus,Consumption,1998,  86
Europe,Cyprus,Production,2014,  86
America,Dominican Republic,Consumption,2010,  86
Africa,Guinea-Bissau,Consumption,2016,  86
Asia,India,Production,2006,  86
Europe,Latvia,Consumption,2012,  86
Asia,Lebanon,Consumption,2020,  86
Europe,Luxemburg,Production,2022,  86
Africa,Madagascar,Consumption,2020,  86
Asia,Azerbaijan,Consumption,2015,  85
America,Costa Rica,Consumption,2011,  85
America,Costa Rica,Consumption,2012,  85
Europe,Cyprus,Consumption,1997,  85
Europe,Cyprus,Production,2011,  85
America,Ecuador,Consumption,2018,  85
Africa,Gabon,Consumption,2002,  85
Africa,Ghana,Consumption,2010,  85
Asia,Korea (the Republic of),Consumption,2001,  85
Europe,Luxemburg,Production,2012,  85
Africa,Madagascar,Consumption,2008,  85
Africa,Madagascar,Consumption,2015,  85
Asia,Azerbaijan,Production,2013,  84
America,Bolivia,Production,2017,  84
America,Bolivia,Production,2019,  84
America,Bolivia,Production,2020,  84
America,Bolivia,Production,2021,  84
America,Bolivia,Production,2022,  84
Asia,"China, Hong Kong SAR",Consumption,1997,  84
America,Colombia,Consumption,2003,  84
Europe,Cyprus,Consumption,1996,  84
Europe,Cyprus,Consumption,1999,  84
Asia,Lebanon,Consumption,2013,  84
Africa,Madagascar,Production,2012,  84
